id,split,image_path,question,choices,num_choices,answer,subject,grade,topic,category,skill,context_group,difficulty_score
train_00006,train,images/train/train_00006.png,What is the probability that a goat produced by this cross will be homozygous dominant for the myotonia congenita gene?,"[""1/4"", ""0/4"", ""4/4"", ""2/4"", ""3/4""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4495820667673961
train_10488,train,images/train/train_10488.png,What is the expected ratio of offspring with a woolly fleece to offspring with a hairy fleece? Choose the most likely ratio.,"[""1:3"", ""3:1"", ""0:4"", ""4:0"", ""2:2""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44952334889154777
val_01231,val,images/val/val_01231.png,What is the expected ratio of offspring that have thorns to offspring that do not have thorns? Choose the most likely ratio.,"[""2:2"", ""4:0"", ""0:4"", ""1:3"", ""3:1""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44952334889154777
val_03289,val,images/val/val_03289.png,What is the probability that a rock pocket mouse produced by this cross will be homozygous dominant for the fur color gene?,"[""4/4"", ""2/4"", ""0/4"", ""3/4"", ""1/4""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.44952334889154777
train_08803,train,images/train/train_08803.png,What is the probability that an American curl cat produced by this cross will be homozygous dominant for the ear type gene?,"[""1/4"", ""3/4"", ""4/4"", ""2/4"", ""0/4""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.44952334889154777
train_01748,train,images/train/train_01748.png,What is the probability that a dachshund dog produced by this cross will be homozygous dominant for the fur texture gene?,"[""1/4"", ""4/4"", ""3/4"", ""0/4"", ""2/4""]",5,3,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4492473584170342
train_04556,train,images/train/train_04556.png,What is the probability that a rainbow trout produced by this cross will be homozygous recessive for the body color gene?,"[""0/4"", ""3/4"", ""4/4"", ""2/4"", ""1/4""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4492473584170342
train_11218,train,images/train/train_11218.png,What is the probability that a pea plant produced by this cross will be homozygous dominant for the flower position gene?,"[""1/4"", ""0/4"", ""2/4"", ""3/4"", ""4/4""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4492473584170342
val_02310,val,images/val/val_02310.png,What is the probability that a human produced by this cross will be heterozygous for the xeroderma pigmentosum gene?,"[""4/4"", ""2/4"", ""3/4"", ""0/4"", ""1/4""]",5,1,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.44874420082509237
train_09600,train,images/train/train_09600.png,What is the expected ratio of offspring with straight ears to offspring with curled ears? Choose the most likely ratio.,"[""4:0"", ""0:4"", ""2:2"", ""3:1"", ""1:3""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4477963524820007
val_04004,val,images/val/val_04004.png,What is the expected ratio of offspring with straight ears to offspring with curled ears? Choose the most likely ratio.,"[""3:1"", ""0:4"", ""1:3"", ""4:0"", ""2:2""]",5,1,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4477963524820007
val_03744,val,images/val/val_03744.png,What is the probability that a rose plant produced by this cross will be homozygous recessive for the flower color gene?,"[""4/4"", ""2/4"", ""0/4"", ""1/4"", ""3/4""]",5,0,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4475466781452291
train_09049,train,images/train/train_09049.png,What is the probability that a rainbow trout produced by this cross will be homozygous dominant for the body color gene?,"[""1/4"", ""0/4"", ""2/4"", ""4/4"", ""3/4""]",5,1,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.4475466781452291
train_00032,train,images/train/train_00032.png,What is the expected ratio of offspring with a hairy body to offspring with a hairless body? Choose the most likely ratio.,"[""3:1"", ""4:0"", ""2:2"", ""0:4"", ""1:3""]",5,1,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4462765956453743
val_00761,val,images/val/val_00761.png,What is the expected ratio of offspring that do not have horns to offspring that have horns? Choose the most likely ratio.,"[""0:4"", ""3:1"", ""4:0"", ""1:3"", ""2:2""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4462765956453743
train_12024,train,images/train/train_12024.png,What is the expected ratio of offspring that have horns to offspring that do not have horns? Choose the most likely ratio.,"[""0:4"", ""2:2"", ""1:3"", ""4:0"", ""3:1""]",5,3,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4462765956453743
train_02659,train,images/train/train_02659.png,What is the expected ratio of offspring with a hairy body to offspring with a hairless body? Choose the most likely ratio.,"[""3:1"", ""1:3"", ""0:4"", ""2:2"", ""4:0""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4462765956453743
train_11069,train,images/train/train_11069.png,What is the expected ratio of offspring with a hairless body to offspring with a hairy body? Choose the most likely ratio.,"[""3:1"", ""4:0"", ""0:4"", ""2:2"", ""1:3""]",5,3,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.4462765956453743
val_03817,val,images/val/val_03817.png,How much time passed between the Constitutional Convention and the start of the Civil War?,"[""74 years"", ""225 years"", ""25 years"", ""157 years""]",4,0,social science,grade5,us-history,Early 19th century American history,Antebellum Period: slavery and politics part I,hint_only,0.44613858331011436
train_05208,train,images/train/train_05208.png,What is the expected ratio of offspring with smooth fruit to offspring with fuzzy fruit? Choose the most likely ratio.,"[""2:2"", ""1:3"", ""4:0"", ""0:4"", ""3:1""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44601063819660525
train_01568,train,images/train/train_01568.png,What is the expected ratio of offspring with smooth fruit to offspring with bumpy fruit? Choose the most likely ratio.,"[""3:1"", ""1:3"", ""4:0"", ""0:4"", ""2:2""]",5,3,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44601063819660525
train_01457,train,images/train/train_01457.png,What is the probability that a Labrador retriever produced by this cross will be heterozygous for the fur color gene?,"[""3/4"", ""2/4"", ""4/4"", ""0/4"", ""1/4""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.44601063819660525
val_01733,val,images/val/val_01733.png,What is the expected ratio of offspring with bumpy fruit to offspring with smooth fruit? Choose the most likely ratio.,"[""3:1"", ""2:2"", ""1:3"", ""4:0"", ""0:4""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44601063819660525
train_01817,train,images/train/train_01817.png,What is the expected ratio of offspring with a greenish-brown body to offspring with a blue body? Choose the most likely ratio.,"[""1:3"", ""4:0"", ""3:1"", ""2:2"", ""0:4""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate ratios of offspring types,hint_and_lecture,0.44550019812998504
